Date,SalesRep,Region,Product,Color,Units,Revenue
2017-10-11,Mike,South,Quad,Red,2,41.0
2017-10-11,Julie,East,Doublers,Blue,2,162.9
2017-10-11,Julie,East,Quad,Purple,2,69.0
2017-10-11,Jessica,East,Doublers,Rainbow,2,48.0
2017-10-11,Jessica,West,Sunshine,Blue,3,62.85
2017-10-11,Julie,East,Sunshine,Red,2,40.9
2017-10-11,Nabil,West,Doublers,Rainbow,21,471.93
2017-10-11,Nabil,West,Sunbell,Red,1,27.0
2017-10-11,Jessica,West,Doublers,Blue,3,242.85
2017-10-11,Mike,West,Sunbell,Red,2,51.0
2017-10-11,Adam,West,Bellen,Red,4,119.0
2017-10-11,Julie,West,Aspen,Blue,2,43.0
2017-10-11,Julie,East,Aspen,Rainbow,1,22.0
2017-10-11,Nicole,West,Quad,Red,12,390.6
2017-10-11,Mike,West,Sunshine,Rainbow,21,400.95
2017-10-11,Mike,East,Doublers,Purple,1,25.5
2017-10-11,Adam,East,Bellen,Rainbow,3,68.85
2017-10-11,Nabil,West,Sunshine,Red,2,42.9
2017-10-11,Mike,South,Sunbell,Rainbow,2,51.0
2017-10-11,Nicole,East,Quad,Rainbow,1,21.0
2017-10-11,Mike,East,Sunbell,Blue,2,49.0
2017-10-11,Julie,South,Aspen,Red,2,51.0
2017-10-11,Mike,South,Sunshine,Red,2,42.9
2017-10-11,Julie,East,Sunbell,Red,2,56.0
2017-10-11,Jessica,West,Aspen,Clear,3,78.0
2017-10-11,Nicole,East,Carlota,Purple,2,48.9
2017-10-11,Mike,East,Carlota,Blue,2,48.9
2017-10-11,Nicole,West,Carlota,Blue,1,25.95
2017-10-11,Mike,East,Aspen,Purple,1,26.0
2017-10-11,Jessica,South,Bellen,Blue,2,61.0
2017-10-11,Nicole,West,Doublers,Purple,2,50.0
2017-10-11,Adam,West,Doublers,Purple,1,26.5
2017-10-11,Julie,South,Quad,Rainbow,2,69.0
2017-10-11,Jessica,West,Quad,Red,22,713.6
2017-10-11,Julie,East,Sunshine,Red,8,162.6
2017-10-11,Julie,South,Sunshine,Red,3,62.85
2017-10-11,Julie,West,Quad,Blue,3,60.0
2017-10-11,Nabil,South,Aspen,Rainbow,3,75.0
2017-10-11,Julie,South,Bellen,Purple,1,32.0
2017-10-11,Mike,South,Sunbell,Blue,1,30.5
2017-10-11,Mike,East,Doublers,Purple,1,25.5
2017-10-11,Mike,East,Aspen,Red,3,72.0
2017-10-11,Mike,East,Sunshine,Rainbow,2,40.9
2017-10-11,Mike,West,Bellen,Rainbow,3,71.85
2017-10-11,Adam,East,Sunbell,Red,2,49.0
2017-10-11,Julie,South,Sunbell,Purple,1,27.0
2017-10-11,Jessica,West,Quad,Rainbow,2,69.0
2017-10-11,Jessica,West,Sunbell,Red,3,78.0
2017-10-11,Julie,West,Aspen,Purple,2,43.0
2017-10-11,Julie,West,Doublers,Red,1,26.5
2017-10-11,Julie,West,Bellen,Red,2,48.9
2017-10-11,Nabil,West,Bellen,Clear,3,93.0
2017-10-11,Nabil,East,Carlota,Red,3,68.85
2017-10-11,Nicole,West,Sunbell,Red,2,53.0
2017-10-11,Adam,West,Bellen,Blue,2,61.0
2017-10-11,Jessica,West,Bellen,Red,2,48.9
2017-10-11,Jessica,South,Bellen,Clear,1,25.95
2017-10-11,Julie,West,Sunshine,Red,2,42.9
2017-10-11,Nicole,West,Quad,Blue,1,37.0
2017-10-11,Jessica,West,Doublers,Red,7,562.65
2017-10-11,Julie,West,Bellen,Rainbow,3,71.85
2017-10-11,Julie,West,Sunshine,Red,13,249.35
2017-10-12,Julie,South,Doublers,Purple,1,25.5
2017-10-12,Jessica,East,Sunshine,Clear,2,42.9
2017-10-12,Mike,East,Carlota,Red,3,71.85
2017-10-12,Mike,East,Sunbell,Red,1,29.5
2017-10-12,Julie,South,Sunbell,Red,3,85.5
2017-10-12,Nicole,South,Aspen,Purple,1,27.0
2017-10-12,Nicole,South,Bellen,Blue,1,25.95
2017-10-12,Adam,South,Quad,Rainbow,1,36.0
2017-10-12,Adam,South,Bellen,Red,3,71.85
2017-10-12,Jessica,West,Carlota,Red,3,71.85
2017-10-12,Mike,East,Sunshine,Rainbow,3,59.85
2017-10-12,Julie,South,Carlota,Red,4,94.8
2017-10-12,Nabil,West,Doublers,Red,4,97.0
2017-10-12,Mike,East,Aspen,Blue,3,72.0
2017-10-12,Adam,West,Bellen,Purple,1,25.95
2017-10-12,Nabil,West,Doublers,Red,23,516.59
2017-10-12,Adam,West,Sunbell,Rainbow,3,75.0
2017-10-12,Julie,East,Bellen,Rainbow,2,46.9
2017-10-12,Nicole,West,Sunbell,Rainbow,4,103.0
2017-10-12,Mike,West,Bellen,Blue,2,61.0
2017-10-12,Mike,East,Doublers,Red,3,230.85
2017-10-12,Nicole,West,Bellen,Blue,3,93.0
2017-10-12,Julie,East,Quad,Red,2,69.0
2017-10-12,Mike,South,Aspen,Clear,4,83.0
2017-10-12,Nicole,West,Doublers,Rainbow,2,50.0
2017-10-12,Julie,South,Quad,Clear,13,410.55
2017-10-12,Jessica,West,Doublers,Blue,1,26.5
2017-10-12,Julie,East,Bellen,Rainbow,2,48.9
2017-10-12,Adam,East,Quad,Purple,2,39.0
2017-10-12,Nicole,West,Bellen,Red,2,63.0
2017-10-12,Mike,West,Bellen,Rainbow,2,63.0
2017-10-12,Mike,South,Aspen,Red,18,345.0
2017-10-12,Mike,East,Carlota,Red,3,68.85
2017-10-12,Mike,South,Bellen,Red,1,25.95
2017-10-12,Nicole,West,Carlota,Blue,15,330.0
2017-10-12,Jessica,West,Sunshine,Red,2,42.9
2017-10-12,Jessica,West,Quad,Red,1,21.0
2017-10-12,Nabil,West,Quad,Red,4,79.0
2017-10-12,Nabil,South,Bellen,Clear,2,61.0
2017-10-12,Nabil,West,Sunbell,Red,1,28.0
2017-10-12,Jessica,West,Sunshine,Rainbow,2,42.9
2017-10-12,Julie,West,Doublers,Rainbow,2,50.0
2017-10-12,Mike,East,Aspen,Blue,1,26.0
2017-10-12,Jessica,South,Quad,Blue,2,39.0
2017-10-12,Julie,West,Doublers,Rainbow,1,82.95
2017-10-12,Mike,West,Doublers,Blue,1,26.5
2017-10-12,Jessica,West,Sunbell,Red,2,51.0
2017-10-12,Julie,West,Sunshine,Red,1,22.95
2017-10-12,Nabil,East,Doublers,Blue,2,48.0
2017-10-12,Mike,South,Sunbell,Rainbow,2,51.0
2017-10-12,Nicole,West,Carlota,Rainbow,2,48.9
2017-10-12,Nabil,South,Sunshine,Blue,3,62.85
2017-10-12,Mike,East,Bellen,Rainbow,3,68.85
2017-10-13,Julie,South,Bellen,Clear,3,71.85
2017-10-13,Mike,East,Doublers,Rainbow,2,162.9
2017-10-13,Mike,South,Bellen,Blue,1,32.0
2017-10-13,Adam,East,Doublers,Rainbow,2,50.0
2017-10-13,Julie,South,Quad,Blue,2,71.0
2017-10-13,Mike,South,Doublers,Blue,1,25.5
2017-10-13,Adam,South,Sunbell,Red,1,28.0
2017-10-13,Nabil,South,Bellen,Red,2,61.0
2017-10-13,Jessica,South,Sunshine,Rainbow,1,22.95
2017-10-13,Nabil,South,Quad,Rainbow,3,102.0
2017-10-13,Jessica,South,Aspen,Purple,5,123.0
2017-10-13,Julie,East,Aspen,Purple,2,49.0
2017-10-13,Mike,West,Carlota,Red,3,71.85
2017-10-13,Jessica,West,Sunbell,Blue,2,53.0
2017-10-13,Julie,West,Sunshine,Purple,1,22.95
2017-10-13,Mike,West,Quad,Rainbow,6,207.0
2017-10-13,Julie,West,Quad,Purple,3,102.0
2017-10-13,Julie,South,Quad,Purple,3,102.0
2017-10-13,Mike,South,Sunbell,Clear,1,29.5
2017-10-13,Jessica,South,Bellen,Blue,1,32.0
2017-10-13,Julie,East,Sunbell,Rainbow,3,82.5
2017-10-13,Julie,East,Quad,Blue,2,67.0
2017-10-13,Julie,East,Aspen,Red,2,51.0
2017-10-13,Nicole,West,Carlota,Red,1,25.95
2017-10-13,Mike,East,Sunshine,Red,1,21.95
2017-10-13,Julie,West,Aspen,Clear,3,66.0
2017-10-13,Nabil,South,Bellen,Clear,3,71.85
2017-10-13,Jessica,East,Sunshine,Red,2,42.9
2017-10-13,Nabil,South,Sunshine,Red,2,42.9
2017-10-13,Julie,East,Carlota,Red,3,71.85
2017-10-13,Nabil,West,Aspen,Purple,2,53.0
2017-10-13,Mike,East,Sunshine,Red,3,62.85
2017-10-13,Nabil,East,Quad,Rainbow,2,69.0
2017-10-13,Nabil,East,Doublers,Clear,23,1749.85
2017-10-13,Nabil,South,Bellen,Red,3,71.85
2017-10-13,Nicole,East,Sunbell,Clear,2,58.0
2017-10-13,Mike,East,Bellen,Red,3,71.85
2017-10-13,Mike,East,Bellen,Rainbow,2,48.9
2017-10-13,Mike,South,Quad,Purple,1,21.0
2017-10-13,Julie,South,Sunshine,Clear,3,62.85
2017-10-13,Nabil,South,Bellen,Rainbow,10,232.5
2017-10-13,Mike,South,Quad,Red,3,102.0
2017-10-13,Mike,West,Sunshine,Rainbow,2,42.9
2017-10-13,Mike,West,Aspen,Clear,3,63.0
2017-10-13,Mike,West,Bellen,Red,2,61.0
2017-10-13,Nabil,West,Bellen,Purple,3,93.0
2017-10-13,Mike,West,Quad,Purple,2,69.0
2017-10-13,Mike,South,Sunshine,Blue,3,62.85
2017-10-13,Nabil,East,Aspen,Purple,2,41.0
2017-10-13,Jessica,West,Quad,Rainbow,1,37.0
2017-10-13,Jessica,South,Sunshine,Red,2,42.9
2017-10-13,Jessica,West,Quad,Red,1,36.0
2017-10-13,Adam,West,Sunbell,Rainbow,1,30.5
2017-10-13,Julie,East,Quad,Clear,1,35.0
2017-10-13,Jessica,East,Aspen,Red,2,41.0
2017-10-13,Julie,West,Sunshine,Red,2,42.9
2017-10-13,Jessica,South,Quad,Blue,1,36.0
2017-10-13,Mike,East,Doublers,Clear,2,154.9
2017-10-13,Mike,South,Carlota,Purple,3,71.85
2017-10-13,Jessica,West,Aspen,Blue,3,66.0
2017-10-13,Jessica,West,Sunbell,Red,1,28.0
2017-10-13,Adam,West,Bellen,Rainbow,2,63.0
2017-10-13,Jessica,West,Bellen,Blue,3,93.0
2017-10-13,Jessica,West,Sunbell,Red,2,58.0
2017-10-13,Mike,West,Bellen,Red,2,61.0
2017-10-14,Jessica,East,Sunshine,Clear,1,22.95
2017-10-14,Mike,East,Carlota,Rainbow,21,440.85
2017-10-14,Julie,East,Sunbell,Purple,3,72.0
2017-10-14,Nabil,South,Aspen,Red,11,212.0
2017-10-14,Nabil,South,Quad,Purple,1,36.0
2017-10-14,Nabil,East,Bellen,Red,2,61.0
2017-10-14,Julie,South,Bellen,Purple,2,48.9
2017-10-14,Julie,South,Bellen,Red,2,48.9
2017-10-14,Nabil,South,Quad,Rainbow,2,71.0
2017-10-14,Nabil,West,Bellen,Rainbow,3,71.85
2017-10-14,Mike,West,Bellen,Clear,2,61.0
2017-10-14,Mike,West,Sunbell,Red,2,51.0
2017-10-14,Adam,West,Sunshine,Purple,2,42.9
2017-10-14,Jessica,East,Carlota,Clear,2,46.9
2017-10-14,Adam,East,Bellen,Clear,3,68.85
2017-10-14,Nicole,West,Sunshine,Red,10,202.5
2017-10-14,Jessica,East,Quad,Blue,3,57.0
2017-10-14,Mike,West,Bellen,Clear,2,48.9
2017-10-14,Julie,West,Sunshine,Red,3,62.85
2017-10-14,Adam,West,Bellen,Purple,3,71.85
2017-10-14,Nicole,West,Quad,Clear,1,37.0
2017-10-14,Julie,South,Quad,Purple,3,102.0
2017-10-14,Adam,South,Bellen,Blue,3,71.85
2017-10-14,Jessica,West,Aspen,Rainbow,1,28.0
2017-10-14,Nicole,West,Bellen,Red,2,48.9
2017-10-14,Mike,East,Aspen,Red,2,49.0
2017-10-14,Mike,East,Sunbell,Clear,3,75.0
2017-10-14,Mike,East,Bellen,Clear,3,90.0
2017-10-14,Adam,East,Sunbell,Clear,3,85.5
2017-10-14,Mike,East,Sunshine,Blue,1,21.95
2017-10-14,Jessica,East,Bellen,Rainbow,3,90.0
2017-10-14,Julie,East,Carlota,Rainbow,2,48.9
2017-10-14,Nabil,South,Bellen,Blue,2,48.9
2017-10-14,Nicole,East,Sunshine,Rainbow,2,42.9
2017-10-14,Jessica,West,Doublers,Red,20,449.6
2017-10-14,Mike,South,Bellen,Red,2,61.0
2017-10-14,Julie,West,Bellen,Blue,1,33.0
2017-10-14,Nabil,South,Quad,Purple,2,69.0
2017-10-14,Nicole,West,Bellen,Purple,2,48.9
2017-10-14,Nabil,South,Bellen,Purple,2,48.9
2017-10-14,Mike,South,Sunbell,Rainbow,1,27.0
2017-10-14,Jessica,East,Sunshine,Clear,3,59.85
2017-10-14,Mike,West,Bellen,Clear,1,25.95
2017-10-14,Jessica,West,Bellen,Blue,2,48.9
2017-10-14,Nabil,South,Bellen,Rainbow,2,61.0
2017-10-14,Nicole,West,Aspen,Purple,2,53.0
2017-10-14,Julie,West,Aspen,Red,1,24.0
2017-10-14,Nabil,West,Quad,Blue,3,105.0
2017-10-14,Jessica,West,Bellen,Blue,2,48.9
2017-10-14,Mike,West,Doublers,Red,2,162.9
2017-10-14,Mike,South,Quad,Blue,2,39.0
2017-10-14,Jessica,West,Sunshine,Clear,3,62.85
2017-10-14,Adam,West,Sunshine,Purple,2,42.9
2017-10-14,Mike,East,Sunshine,Red,2,40.9
2017-10-14,Nicole,West,Bellen,Red,2,48.9
2017-10-14,Adam,East,Aspen,Rainbow,4,79.0
2017-10-14,Julie,South,Aspen,Blue,2,43.0
2017-10-14,Julie,West,Bellen,Red,19,417.2
2017-10-14,Julie,West,Sunbell,Blue,3,78.0
2017-10-14,Mike,West,Carlota,Blue,3,71.85
2017-10-14,Adam,West,Aspen,Clear,3,63.0
2017-10-15,Adam,East,Quad,Blue,2,69.0
2017-10-15,Julie,East,Sunshine,Rainbow,1,22.95
2017-10-15,Mike,East,Bellen,Red,2,61.0
2017-10-15,Nicole,East,Quad,Blue,3,102.0
2017-10-15,Jessica,South,Quad,Rainbow,2,39.0
2017-10-15,Julie,East,Quad,Purple,2,67.0
2017-10-15,Mike,West,Carlota,Rainbow,1,25.95
2017-10-15,Julie,West,Sunbell,Rainbow,1,30.5
2017-10-15,Nabil,East,Quad,Clear,2,67.0
2017-10-15,Julie,South,Sunshine,Red,1,22.95
2017-10-15,Jessica,South,Carlota,Red,3,71.85
2017-10-15,Julie,East,Bellen,Rainbow,2,46.9
2017-10-15,Julie,West,Carlota,Purple,20,439.0
2017-10-15,Julie,West,Sunshine,Blue,1,22.95
2017-10-15,Mike,West,Bellen,Clear,2,48.9
2017-10-15,Nabil,West,Bellen,Purple,2,61.0
2017-10-15,Adam,West,Doublers,Purple,3,73.5
2017-10-15,Adam,West,Carlota,Red,1,25.95
2017-10-15,Nabil,West,Bellen,Blue,2,48.9
2017-10-15,Julie,South,Quad,Red,1,36.0
2017-10-15,Jessica,South,Aspen,Blue,3,63.0
2017-10-15,Adam,West,Sunbell,Purple,1,27.0
2017-10-15,Nicole,West,Carlota,Red,1,25.95
2017-10-15,Nabil,South,Carlota,Clear,1,25.95
2017-10-15,Adam,East,Quad,Red,1,36.0
2017-10-15,Nicole,West,Carlota,Purple,3,71.85
2017-10-15,Nicole,East,Sunshine,Blue,2,42.9
2017-10-15,Mike,East,Bellen,Clear,7,206.0
2017-10-15,Jessica,West,Quad,Red,3,105.0
2017-10-15,Jessica,West,Sunbell,Red,3,78.0
2017-10-15,Nabil,South,Sunshine,Rainbow,19,363.05
2017-10-15,Mike,East,Quad,Blue,1,36.0
2017-10-15,Jessica,East,Sunshine,Red,1,21.95
2017-10-15,Julie,South,Quad,Rainbow,24,755.4
2017-10-15,Mike,South,Quad,Red,2,69.0
2017-10-15,Jessica,South,Quad,Rainbow,3,102.0
2017-10-15,Mike,East,Aspen,Red,3,72.0
2017-10-15,Nicole,East,Quad,Clear,2,67.0
2017-10-15,Nabil,West,Sunshine,Red,1,22.95
2017-10-15,Nicole,West,Aspen,Rainbow,22,441.9
2017-10-15,Adam,West,Carlota,Blue,3,71.85
2017-10-15,Nabil,East,Sunshine,Rainbow,4,78.8
2017-10-15,Julie,South,Sunbell,Rainbow,1,27.0
2017-10-15,Nabil,South,Bellen,Rainbow,3,71.85
2017-10-15,Nicole,East,Bellen,Red,2,46.9
2017-10-15,Julie,West,Carlota,Rainbow,2,48.9
2017-10-15,Julie,West,Carlota,Blue,2,48.9
2017-10-15,Nabil,West,Quad,Red,3,105.0
2017-10-15,Mike,West,Quad,Clear,2,69.0
2017-10-15,Julie,West,Aspen,Clear,24,481.8
2017-10-15,Nabil,West,Doublers,Clear,3,242.85
2017-10-15,Mike,West,Aspen,Blue,3,78.0
2017-10-15,Adam,West,Sunshine,Red,2,42.9
2017-10-15,Adam,West,Quad,Blue,17,535.95
2017-10-15,Nicole,West,Sunbell,Red,1,28.0
2017-10-15,Jessica,West,Sunbell,Clear,3,85.5
2017-10-15,Nicole,East,Aspen,Purple,3,60.0
2017-10-16,Mike,East,Bellen,Purple,3,68.85
2017-10-16,Mike,South,Quad,Blue,2,69.0
2017-10-16,Julie,East,Doublers,Purple,1,26.5
2017-10-16,Nicole,South,Doublers,Red,2,50.0
2017-10-16,Julie,East,Doublers,Red,2,50.0
2017-10-16,Julie,South,Bellen,Red,4,94.8
2017-10-16,Mike,East,Aspen,Red,19,345.95
2017-10-16,Mike,South,Quad,Red,10,343.0
2017-10-16,Adam,East,Sunshine,Rainbow,3,62.85
2017-10-16,Jessica,East,Bellen,Clear,1,25.95
2017-10-16,Jessica,East,Aspen,Purple,2,49.0
2017-10-16,Nicole,South,Doublers,Purple,1,82.95
2017-10-16,Nicole,South,Sunbell,Red,3,85.5
2017-10-16,Adam,East,Sunbell,Red,2,49.0
2017-10-16,Nabil,South,Quad,Blue,1,37.0
2017-10-16,Mike,South,Bellen,Rainbow,3,71.85
2017-10-16,Nicole,South,Bellen,Blue,9,273.0
2017-10-16,Julie,West,Carlota,Red,23,504.4
2017-10-16,Adam,West,Doublers,Rainbow,2,162.9
2017-10-16,Adam,East,Carlota,Clear,3,68.85
2017-10-16,Mike,South,Sunbell,Red,3,75.0
2017-10-16,Nicole,West,Sunbell,Rainbow,2,58.0
2017-10-16,Mike,West,Quad,Red,2,39.0
2017-10-16,Mike,West,Sunbell,Rainbow,6,153.0
2017-10-16,Adam,West,Sunbell,Clear,2,51.0
2017-10-16,Nabil,West,Quad,Blue,2,69.0
2017-10-16,Mike,East,Bellen,Blue,1,24.95
2017-10-16,Mike,East,Sunbell,Red,3,72.0
2017-10-16,Jessica,West,Carlota,Red,2,48.9
2017-10-16,Julie,West,Carlota,Blue,3,71.85
2017-10-16,Jessica,East,Aspen,Clear,2,49.0
2017-10-16,Mike,East,Bellen,Blue,3,90.0
2017-10-16,Nabil,East,Bellen,Blue,1,31.0
2017-10-16,Nabil,West,Aspen,Blue,3,66.0
2017-10-16,Mike,East,Aspen,Rainbow,1,23.0
2017-10-16,Julie,South,Aspen,Blue,3,75.0
2017-10-16,Jessica,East,Carlota,Rainbow,2,48.9
2017-10-16,Julie,East,Aspen,Purple,14,255.7
2017-10-16,Nabil,West,Bellen,Red,3,93.0
2017-10-16,Nicole,East,Quad,Red,18,567.3
2017-10-16,Mike,East,Sunshine,Red,2,40.9
2017-10-16,Adam,East,Sunshine,Red,2,42.9
2017-10-16,Nicole,West,Bellen,Purple,4,94.8
2017-10-16,Julie,West,Sunshine,Purple,1,22.95
2017-10-16,Nabil,South,Aspen,Clear,2,51.0
2017-10-16,Jessica,South,Quad,Purple,2,69.0
2017-10-16,Nabil,West,Bellen,Blue,2,63.0
2017-10-16,Mike,South,Quad,Rainbow,1,36.0
2017-10-16,Mike,South,Sunshine,Blue,1,22.95
2017-10-16,Jessica,West,Quad,Purple,4,135.0
2017-10-16,Adam,West,Quad,Blue,2,69.0
2017-10-16,Jessica,West,Aspen,Red,1,28.0
2017-10-16,Nabil,West,Bellen,Red,2,48.9
2017-10-16,Mike,West,Sunshine,Clear,1,22.95
2017-10-16,Nabil,West,Doublers,Rainbow,2,50.0
2017-10-16,Jessica,South,Sunshine,Blue,2,42.9
2017-10-16,Julie,South,Carlota,Red,1,25.95
2017-10-16,Adam,West,Bellen,Purple,3,93.0
2017-10-16,Jessica,South,Aspen,Red,1,23.0
2017-10-16,Nicole,West,Sunshine,Red,7,142.65
2017-10-16,Mike,West,Doublers,Red,1,26.5
2017-10-16,Nabil,East,Sunbell,Red,2,56.0
2017-10-16,Julie,South,Carlota,Blue,3,71.85
2017-10-16,Nabil,South,Bellen,Purple,1,32.0
2017-10-17,Jessica,South,Bellen,Rainbow,3,71.85
2017-10-17,Julie,South,Sunbell,Red,2,53.0
2017-10-17,Nabil,South,Quad,Clear,3,105.0
2017-10-17,Julie,East,Aspen,Rainbow,2,41.0
2017-10-17,Mike,West,Sunbell,Red,3,75.0
2017-10-17,Julie,West,Sunshine,Blue,2,42.9
2017-10-17,Mike,East,Quad,Red,1,35.0
2017-10-17,Nicole,East,Aspen,Clear,2,41.0
2017-10-17,Nabil,South,Doublers,Blue,2,48.0
2017-10-17,Julie,West,Quad,Red,3,105.0
2017-10-17,Jessica,West,Sunbell,Red,13,311.75
2017-10-17,Mike,West,Bellen,Blue,1,25.95
2017-10-17,Mike,East,Bellen,Blue,3,68.85
2017-10-17,Jessica,West,Aspen,Red,1,27.0
2017-10-17,Adam,South,Quad,Red,2,69.0
2017-10-17,Julie,East,Quad,Rainbow,3,99.0
2017-10-17,Julie,East,Bellen,Rainbow,2,61.0
2017-10-17,Nicole,South,Sunbell,Red,2,51.0
2017-10-17,Nabil,East,Bellen,Red,3,90.0
2017-10-17,Julie,East,Doublers,Clear,2,48.0
2017-10-17,Mike,East,Quad,Red,2,67.0
2017-10-17,Julie,South,Bellen,Red,1,25.95
2017-10-17,Mike,South,Aspen,Rainbow,2,43.0
2017-10-17,Julie,East,Quad,Purple,3,102.0
2017-10-17,Jessica,East,Carlota,Rainbow,1,24.95
2017-10-17,Julie,West,Quad,Blue,1,37.0
2017-10-17,Nabil,South,Sunshine,Clear,3,62.85
2017-10-17,Nicole,South,Aspen,Clear,3,75.0
2017-10-17,Nicole,South,Sunbell,Rainbow,2,58.0
2017-10-17,Julie,West,Sunbell,Clear,2,53.0
2017-10-17,Julie,South,Carlota,Clear,2,48.9
2017-10-17,Nabil,West,Carlota,Red,1,25.95
2017-10-17,Nabil,West,Quad,Clear,7,241.0
2017-10-17,Julie,South,Bellen,Red,2,48.9
2017-10-17,Mike,West,Quad,Red,3,102.0
2017-10-17,Julie,West,Aspen,Clear,2,51.0
2017-10-17,Mike,East,Aspen,Rainbow,2,41.0
2017-10-17,Jessica,West,Doublers,Clear,10,238.0
2017-10-17,Adam,East,Sunshine,Blue,1,21.95
2017-10-17,Julie,West,Sunbell,Red,3,85.5
2017-10-17,Mike,South,Carlota,Blue,3,71.85
2017-10-17,Mike,West,Quad,Blue,3,102.0
2017-10-17,Julie,East,Doublers,Purple,3,70.5
2017-10-17,Julie,South,Sunshine,Red,1,22.95
2017-10-17,Nicole,West,Sunbell,Rainbow,1,27.0
2017-10-17,Adam,West,Quad,Clear,3,102.0
2017-10-17,Mike,East,Quad,Clear,3,99.0
2017-10-17,Nicole,West,Bellen,Red,3,71.85
2017-10-18,Nabil,South,Bellen,Red,1,25.95
2017-10-18,Nabil,South,Aspen,Red,2,51.0
2017-10-18,Mike,East,Doublers,Clear,2,50.0
2017-10-18,Mike,South,Sunbell,Red,1,30.5
2017-10-18,Nabil,South,Sunshine,Blue,2,42.9
2017-10-18,Julie,South,Aspen,Rainbow,3,78.0
2017-10-18,Nabil,West,Aspen,Blue,3,78.0
2017-10-18,Julie,West,Quad,Blue,1,37.0
2017-10-18,Julie,East,Sunbell,Clear,3,72.0
2017-10-18,Nabil,East,Sunshine,Red,1,21.95
2017-10-18,Mike,West,Carlota,Rainbow,1,25.95
2017-10-18,Adam,East,Sunbell,Red,2,49.0
2017-10-18,Mike,East,Sunbell,Red,3,72.0
2017-10-18,Jessica,West,Aspen,Purple,1,27.0
2017-10-18,Nabil,West,Carlota,Clear,3,71.85
2017-10-18,Mike,West,Quad,Rainbow,3,105.0
2017-10-18,Nabil,West,Sunbell,Blue,1,28.0
2017-10-18,Mike,West,Carlota,Red,1,25.95
2017-10-18,Nabil,South,Sunshine,Red,2,42.9
2017-10-18,Julie,West,Bellen,Rainbow,1,33.0
2017-10-18,Nicole,West,Aspen,Blue,3,78.0
2017-10-18,Adam,West,Sunbell,Rainbow,3,78.0
2017-10-18,Adam,East,Carlota,Purple,1,25.95
2017-10-18,Nabil,East,Sunshine,Red,3,59.85
2017-10-18,Adam,West,Sunshine,Blue,3,62.85
2017-10-18,Julie,West,Carlota,Red,1,25.95
2017-10-18,Adam,East,Aspen,Red,4,83.0
2017-10-18,Mike,South,Aspen,Red,2,43.0
2017-10-18,Jessica,West,Bellen,Purple,7,163.65
2017-10-18,Jessica,East,Bellen,Rainbow,3,68.85
2017-10-18,Jessica,East,Doublers,Purple,18,1370.1
2017-10-18,Nabil,West,Sunbell,Red,19,499.47
2017-10-18,Adam,East,Quad,Blue,8,147.0
2017-10-18,Nicole,South,Carlota,Rainbow,2,48.9
2017-10-18,Julie,West,Carlota,Rainbow,2,48.9
2017-10-18,Julie,South,Doublers,Rainbow,10,782.5
2017-10-18,Julie,South,Quad,Blue,2,69.0
2017-10-18,Julie,South,Bellen,Blue,18,498.9
2017-10-18,Nicole,West,Sunshine,Clear,2,42.9
2017-10-18,Jessica,East,Doublers,Blue,3,230.85
2017-10-18,Jessica,South,Aspen,Red,3,63.0
2017-10-18,Mike,West,Sunshine,Clear,1,22.95
2017-10-18,Adam,West,Quad,Rainbow,2,71.0
2017-10-18,Nabil,West,Sunbell,Blue,2,58.0
2017-10-18,Julie,West,Sunshine,Blue,2,42.9
2017-10-18,Adam,West,Quad,Blue,2,71.0
2017-10-18,Jessica,South,Doublers,Red,1,25.5
2017-10-18,Nabil,South,Bellen,Red,3,71.85
2017-10-18,Julie,West,Doublers,Purple,3,242.85
2017-10-18,Nabil,West,Carlota,Red,2,48.9
2017-10-18,Julie,South,Bellen,Red,3,71.85
2017-10-18,Adam,East,Bellen,Clear,2,59.0
2017-10-18,Mike,South,Sunshine,Red,10,202.5
2017-10-19,Nabil,East,Bellen,Clear,3,90.0
2017-10-19,Mike,East,Bellen,Red,1,25.95
2017-10-19,Mike,East,Quad,Clear,4,135.0
2017-10-19,Jessica,South,Bellen,Blue,1,32.0
2017-10-19,Mike,South,Doublers,Purple,2,158.9
2017-10-19,Nabil,South,Quad,Red,3,105.0
2017-10-19,Adam,East,Bellen,Rainbow,1,24.95
2017-10-19,Nicole,South,Quad,Rainbow,3,105.0
2017-10-19,Nabil,South,Sunshine,Clear,1,22.95
2017-10-19,Nabil,West,Quad,Blue,3,105.0
2017-10-19,Adam,East,Bellen,Blue,1,31.0
2017-10-19,Julie,West,Bellen,Rainbow,4,123.0
2017-10-19,Jessica,West,Bellen,Red,1,25.95
2017-10-19,Nicole,West,Sunbell,Rainbow,1,27.0
2017-10-19,Nabil,West,Sunshine,Red,4,82.8
2017-10-19,Nabil,West,Doublers,Rainbow,3,242.85
2017-10-19,Mike,East,Quad,Blue,2,67.0
2017-10-19,Jessica,East,Aspen,Clear,15,273.75
2017-10-19,Julie,West,Bellen,Red,2,61.0
2017-10-19,Nabil,West,Quad,Blue,22,692.7
2017-10-19,Jessica,West,Carlota,Rainbow,2,48.9
2017-10-19,Mike,East,Bellen,Clear,3,87.0
2017-10-19,Nabil,West,Carlota,Blue,2,48.9
2017-10-19,Mike,East,Bellen,Red,4,90.8
2017-10-19,Nabil,South,Sunshine,Purple,1,22.95
